date,instrument,instrument_type,value,value_stressed
2019-04-15,IN1520190101NCD,D,7.067450276441,7.067450276441
2019-04-12,IN1520190101NCD,D,6.967931766641,6.967931766641
2019-04-11,IN1520190101NCD,D,6.620874155312,6.620874155312
2019-04-10,IN1520190101NCD,D,6.643051058338,6.643051058338
2019-04-09,IN1520190101NCD,D,7.023391494987,7.023391494987
2019-04-08,IN1520190101NCD,D,7.281829909849,7.281829909849
2019-04-05,IN1520190101NCD,D,6.722622317065,6.722622317065
2019-04-04,IN1520190101NCD,D,7.111393434199,7.111393434199
2019-04-03,IN1520190101NCD,D,7.073234701516,7.073234701516
2019-04-02,IN1520190101NCD,D,7.200763792906,7.200763792906
2019-04-01,IN1520190101NCD,D,7.034055815720,7.034055815720
2019-03-28,IN1520190101NCD,D,6.882846371628,6.882846371628
2019-03-27,IN1520190101NCD,D,6.681164527120,6.681164527120
2019-03-26,IN1520190101NCD,D,6.940589617498,6.940589617498
2019-03-25,IN1520190101NCD,D,6.660759748822,6.660759748822
2019-03-22,IN1520190101NCD,D,6.885738364309,6.885738364309
2019-03-20,IN1520190101NCD,D,7.132722548195,7.132722548195
2019-03-19,IN1520190101NCD,D,7.321036267439,7.321036267439
2019-03-18,IN1520190101NCD,D,6.693202939626,6.693202939626
2019-03-15,IN1520190101NCD,D,6.685828903831,6.685828903831
2019-03-14,IN1520190101NCD,D,7.089896454293,7.089896454293
2019-03-13,IN1520190101NCD,D,7.149478754431,7.149478754431
2019-03-12,IN1520190101NCD,D,7.068344125856,7.068344125856
2019-03-11,IN1520190101NCD,D,7.126342510151,7.126342510151
2019-03-08,IN1520190101NCD,D,7.320577449157,7.320577449157
2019-03-07,IN1520190101NCD,D,7.035724737574,7.035724737574
2019-03-06,IN1520190101NCD,D,6.651437555740,6.651437555740
2019-03-05,IN1520190101NCD,D,6.782755328652,6.782755328652
2019-03-01,IN1520190101NCD,D,6.634401780638,6.634401780638
2019-02-28,IN1520190101NCD,D,6.653038609950,6.653038609950
2019-02-27,IN1520190101NCD,D,6.742758950732,6.742758950732
2019-02-26,IN1520190101NCD,D,7.413053805413,7.413053805413
2019-02-25,IN1520190101NCD,D,6.910423613179,6.910423613179
2019-02-22,IN1520190101NCD,D,6.742572825867,6.742572825867
2019-02-21,IN1520190101NCD,D,6.915630068297,6.915630068297
2019-02-20,IN1520190101NCD,D,7.117783052203,7.117783052203
2019-02-19,IN1520190101NCD,D,7.099297610142,7.099297610142
2019-02-18,IN1520190101NCD,D,7.197713793005,7.197713793005
2019-02-15,IN1520190101NCD,D,7.046013735613,7.046013735613
2019-02-14,IN1520190101NCD,D,6.657958314090,6.657958314090
2019-02-12,IN1520190101NCD,D,7.250837048936,7.250837048936
2019-02-11,IN1520190101NCD,D,7.369877439835,7.369877439835
2019-02-08,IN1520190101NCD,D,7.233070766718,7.233070766718
2019-02-07,IN1520190101NCD,D,6.658898267805,6.658898267805
2019-02-06,IN1520190101NCD,D,7.247963941590,7.247963941590
2019-02-05,IN1520190101NCD,D,7.424432054883,7.424432054883
2019-02-04,IN1520190101NCD,D,6.843592309718,6.843592309718
2019-02-01,IN1520190101NCD,D,7.021420108097,7.021420108097
2019-01-31,IN1520190101NCD,D,7.227947268040,7.227947268040
2019-01-30,IN1520190101NCD,D,6.798263751327,6.798263751327
2019-01-29,IN1520190101NCD,D,6.750439207706,6.750439207706
2019-01-28,IN1520190101NCD,D,7.183046513793,7.183046513793
2019-01-25,IN1520190101NCD,D,7.395252834010,7.395252834010
2019-01-24,IN1520190101NCD,D,7.246036376519,7.246036376519
2019-01-23,IN1520190101NCD,D,6.921281591523,6.921281591523
2019-01-22,IN1520190101NCD,D,6.741782199173,6.741782199173
2019-01-21,IN1520190101NCD,D,7.279592847130,7.279592847130
2019-01-18,IN1520190101NCD,D,7.236989731510,7.236989731510
2019-01-17,IN1520190101NCD,D,7.292363312558,7.292363312558
2019-01-16,IN1520190101NCD,D,7.056793729618,7.056793729618
2019-01-15,IN1520190101NCD,D,7.403014619817,7.403014619817
2019-01-14,IN1520190101NCD,D,7.404175534761,7.404175534761
2019-01-11,IN1520190101NCD,D,7.085044808586,7.085044808586
2019-01-10,IN1520190101NCD,D,6.933727557032,6.933727557032
2019-01-09,IN1520190101NCD,D,7.200062860509,7.200062860509
2019-01-08,IN1520190101NCD,D,7.390374220613,7.390374220613
2019-01-07,IN1520190101NCD,D,7.344859580991,7.344859580991
2019-01-04,IN1520190101NCD,D,6.686443888703,6.686443888703
2019-01-03,IN1520190101NCD,D,7.454868020653,7.454868020653
2019-01-02,IN1520190101NCD,D,6.873955313378,6.873955313378
2019-01-01,IN1520190101NCD,D,6.979099661549,6.979099661549
2018-12-31,IN1520190101NCD,D,7.015300299794,7.015300299794
2018-12-28,IN1520190101NCD,D,7.027348384211,7.027348384211
2018-12-27,IN1520190101NCD,D,7.258575299330,7.258575299330
2018-12-26,IN1520190101NCD,D,6.936472364493,6.936472364493
2018-12-24,IN1520190101NCD,D,6.643491006414,6.643491006414
2018-12-21,IN1520190101NCD,D,6.936234054339,6.936234054339
2018-12-20,IN1520190101NCD,D,7.472258139284,7.472258139284
2018-12-19,IN1520190101NCD,D,7.2290857538,7.2290857538
2019-12-31,IN1520190101PF,D,7.02066550,7.02066550
2019-12-30,IN1520190101PF,D,7.029897224266,7.029897224266
2019-12-27,IN1520190101PF,D,7.109844598951,7.109844598951
2019-12-26,IN1520190101PF,D,6.590171091887,6.590171091887
2019-12-24,IN1520190101PF,D,7.241107803978,7.241107803978
2019-12-23,IN1520190101PF,D,7.350870093075,7.350870093075
2019-12-20,IN1520190101PF,D,6.854292520035,6.854292520035
2019-12-19,IN1520190101PF,D,6.756013662525,6.756013662525
2019-12-18,IN1520190101PF,D,6.914601558485,6.914601558485
2019-12-17,IN1520190101PF,D,7.178586658336,7.178586658336
2019-12-16,IN1520190101PF,D,6.805419437615,6.805419437615
2019-12-13,IN1520190101PF,D,7.480020510356,7.480020510356
2019-12-12,IN1520190101PF,D,7.207407159744,7.207407159744
2019-12-11,IN1520190101PF,D,6.903766260184,6.903766260184
2019-12-10,IN1520190101PF,D,7.425841584410,7.425841584410
2019-12-09,IN1520190101PF,D,6.603750237109,6.603750237109
2019-12-06,IN1520190101PF,D,7.325560741727,7.325560741727
2019-12-05,IN1520190101PF,D,6.875263431553,6.875263431553
2019-12-04,IN1520190101PF,D,6.635115742613,6.635115742613
2019-12-03,IN1520190101PF,D,6.525561371422,6.525561371422
2019-12-02,IN1520190101PF,D,7.133838588694,7.133838588694
2019-11-29,IN1520190101PF,D,7.495279116695,7.495279116695
2019-11-28,IN1520190101PF,D,7.281220690916,7.281220690916
2019-11-27,IN1520190101PF,D,6.718982175357,6.718982175357
2019-11-26,IN1520190101PF,D,7.045345946977,7.045345946977
2019-11-25,IN1520190101PF,D,7.265956485944,7.265956485944
2019-11-22,IN1520190101PF,D,7.2043351351,7.2043351351
2019-11-21,IN1520190101PF,D,6.647013069320,6.647013069320
2019-11-20,IN1520190101PF,D,6.896279691652,6.896279691652
2019-11-19,IN1520190101PF,D,7.169441585413,7.169441585413
2019-11-18,IN1520190101PF,D,7.344585317463,7.344585317463
2019-11-15,IN1520190101PF,D,6.590469225457,6.590469225457
2019-11-14,IN1520190101PF,D,7.042348728623,7.042348728623
2019-11-13,IN1520190101PF,D,7.458898547234,7.458898547234
2019-11-11,IN1520190101PF,D,7.469425127911,7.469425127911
2019-11-08,IN1520190101PF,D,7.155935714407,7.155935714407
2019-11-07,IN1520190101PF,D,7.205460800051,7.205460800051
2019-11-06,IN1520190101PF,D,6.528342621978,6.528342621978
2019-11-05,IN1520190101PF,D,6.568637801713,6.568637801713
2019-11-04,IN1520190101PF,D,7.368947334666,7.368947334666
2019-11-01,IN1520190101PF,D,7.106982848158,7.106982848158
2019-10-31,IN1520190101PF,D,6.916689367875,6.916689367875
2019-10-30,IN1520190101PF,D,7.332625648935,7.332625648935
2019-10-29,IN1520190101PF,D,7.410519320474,7.410519320474
2019-10-28,IN1520190101PF,D,7.179530173208,7.179530173208
2019-10-25,IN1520190101PF,D,6.786242201036,6.786242201036
2019-10-24,IN1520190101PF,D,6.867613482583,6.867613482583
2019-10-23,IN1520190101PF,D,6.804315945780,6.804315945780
2019-10-22,IN1520190101PF,D,6.859632576762,6.859632576762
2019-10-18,IN1520190101PF,D,7.4968201239,7.4968201239
2019-10-17,IN1520190101PF,D,7.418641174846,7.418641174846
2019-10-16,IN1520190101PF,D,6.980658904158,6.980658904158
2019-10-15,IN1520190101PF,D,6.691264865767,6.691264865767
2019-10-14,IN1520190101PF,D,6.675290813978,6.675290813978
2019-10-11,IN1520190101PF,D,6.754309454639,6.754309454639
2019-10-10,IN1520190101PF,D,7.332148941484,7.332148941484
2019-10-09,IN1520190101PF,D,6.783836211996,6.783836211996
2019-10-07,IN1520190101PF,D,6.779673686164,6.779673686164
2019-10-04,IN1520190101PF,D,7.445986197925,7.445986197925
2019-10-03,IN1520190101PF,D,6.799852058598,6.799852058598
2019-10-01,IN1520190101PF,D,6.842457842865,6.842457842865
2019-09-30,IN1520190101PF,D,7.392118098253,7.392118098253
2019-09-27,IN1520190101PF,D,6.592843220292,6.592843220292
2019-09-26,IN1520190101PF,D,7.004282191277,7.004282191277
2019-09-25,IN1520190101PF,D,6.711527904296,6.711527904296
2019-09-24,IN1520190101PF,D,6.886840086244,6.886840086244
2019-09-23,IN1520190101PF,D,7.360535841856,7.360535841856
2019-09-20,IN1520190101PF,D,6.683499754782,6.683499754782
2019-09-19,IN1520190101PF,D,6.980971592412,6.980971592412
2019-09-18,IN1520190101PF,D,6.688402025145,6.688402025145
2019-09-17,IN1520190101PF,D,7.4402065782,7.4402065782
2019-09-16,IN1520190101PF,D,6.507280787527,6.507280787527
2019-09-13,IN1520190101PF,D,6.897438940827,6.897438940827
2019-09-12,IN1520190101PF,D,6.756116345257,6.756116345257
2019-09-11,IN1520190101PF,D,6.775930269225,6.775930269225
2019-09-09,IN1520190101PF,D,7.293014878369,7.293014878369
2019-09-06,IN1520190101PF,D,6.750167468233,6.750167468233
2019-09-05,IN1520190101PF,D,7.071685572503,7.071685572503
2019-09-04,IN1520190101PF,D,7.016252638937,7.016252638937
2019-09-03,IN1520190101PF,D,7.466737060880,7.466737060880
2019-08-30,IN1520190101PF,D,6.826789061850,6.826789061850
2019-08-29,IN1520190101PF,D,6.771444767958,6.771444767958
2019-08-28,IN1520190101PF,D,7.432798937607,7.432798937607
2019-08-27,IN1520190101PF,D,6.553915137182,6.553915137182
2019-08-26,IN1520190101PF,D,7.372928877772,7.372928877772
2019-08-23,IN1520190101PF,D,7.389121429352,7.389121429352
2019-08-22,IN1520190101PF,D,6.909238036592,6.909238036592
2019-08-21,IN1520190101PF,D,7.422021444052,7.422021444052
2019-08-20,IN1520190101PF,D,7.337947425547,7.337947425547
2019-08-19,IN1520190101PF,D,7.049489868117,7.049489868117
2019-08-16,IN1520190101PF,D,7.319523150422,7.319523150422
2019-08-14,IN1520190101PF,D,6.980822692130,6.980822692130
2019-08-13,IN1520190101PF,D,7.234829654353,7.234829654353
2019-08-09,IN1520190101PF,D,7.437700468010,7.437700468010
2019-08-08,IN1520190101PF,D,7.194933335840,7.194933335840
2019-08-07,IN1520190101PF,D,6.632658248020,6.632658248020
2019-08-06,IN1520190101PF,D,7.009478205588,7.009478205588
2019-08-05,IN1520190101PF,D,7.483237154817,7.483237154817
2019-08-02,IN1520190101PF,D,7.457464566984,7.457464566984
2019-08-01,IN1520190101PF,D,6.799026794630,6.799026794630
2019-07-31,IN1520190101PF,D,6.902306711623,6.902306711623
2019-07-30,IN1520190101PF,D,6.543680444461,6.543680444461
2019-07-29,IN1520190101PF,D,7.228660011820,7.228660011820
2019-07-26,IN1520190101PF,D,6.511559084196,6.511559084196
2019-07-25,IN1520190101PF,D,7.048521785737,7.048521785737
2019-07-24,IN1520190101PF,D,6.992799654745,6.992799654745
2019-07-23,IN1520190101PF,D,7.338937003223,7.338937003223
2019-07-22,IN1520190101PF,D,6.811854176071,6.811854176071
2019-07-19,IN1520190101PF,D,7.089352811952,7.089352811952
2019-07-18,IN1520190101PF,D,7.104133348603,7.104133348603
2019-07-17,IN1520190101PF,D,6.998555719298,6.998555719298
2019-07-16,IN1520190101PF,D,6.908366354996,6.908366354996
2019-07-15,IN1520190101PF,D,6.610753872670,6.610753872670
2019-07-12,IN1520190101PF,D,7.392795983737,7.392795983737
2019-07-11,IN1520190101PF,D,6.699949500279,6.699949500279
2019-07-10,IN1520190101PF,D,6.985750757134,6.985750757134
2019-07-09,IN1520190101PF,D,7.374655752502,7.374655752502
2019-07-08,IN1520190101PF,D,6.604846454149,6.604846454149
2019-07-05,IN1520190101PF,D,6.606222949114,6.606222949114
2019-07-04,IN1520190101PF,D,6.956656817563,6.956656817563
2019-07-03,IN1520190101PF,D,7.384479999208,7.384479999208
2019-07-02,IN1520190101PF,D,7.127392536280,7.127392536280
2019-07-01,IN1520190101PF,D,6.604825464852,6.604825464852
2019-06-28,IN1520190101PF,D,6.659123946611,6.659123946611
2019-06-27,IN1520190101PF,D,6.884654211993,6.884654211993
2019-06-26,IN1520190101PF,D,6.944684209756,6.944684209756
2019-06-25,IN1520190101PF,D,6.606083720333,6.606083720333
2019-06-24,IN1520190101PF,D,7.264874647465,7.264874647465
2019-06-21,IN1520190101PF,D,6.639573724928,6.639573724928
2019-06-20,IN1520190101PF,D,6.975866081726,6.975866081726
2019-06-19,IN1520190101PF,D,6.673100292411,6.673100292411
2019-06-18,IN1520190101PF,D,6.655427489241,6.655427489241
2019-06-17,IN1520190101PF,D,6.541055717704,6.541055717704
2019-06-14,IN1520190101PF,D,6.766239714218,6.766239714218
2019-06-13,IN1520190101PF,D,6.902022539637,6.902022539637
2019-06-12,IN1520190101PF,D,7.312667264217,7.312667264217
2019-06-11,IN1520190101PF,D,6.771406451375,6.771406451375
2019-06-10,IN1520190101PF,D,7.287285759128,7.287285759128
2019-06-07,IN1520190101PF,D,6.968920519029,6.968920519029
2019-06-06,IN1520190101PF,D,7.331515814224,7.331515814224
2019-06-04,IN1520190101PF,D,7.348761428482,7.348761428482
2019-06-03,IN1520190101PF,D,7.139007055241,7.139007055241
2019-05-31,IN1520190101PF,D,7.192941393716,7.192941393716
2019-05-30,IN1520190101PF,D,7.130526310066,7.130526310066
2019-05-29,IN1520190101PF,D,7.129195964135,7.129195964135
2019-05-28,IN1520190101PF,D,6.807891498618,6.807891498618
2019-05-27,IN1520190101PF,D,7.183053551308,7.183053551308
2019-05-24,IN1520190101PF,D,6.562626816837,6.562626816837
2019-05-23,IN1520190101PF,D,7.163908388081,7.163908388081
2019-05-22,IN1520190101PF,D,7.429128764206,7.429128764206
2019-05-21,IN1520190101PF,D,7.066202577839,7.066202577839
2019-05-20,IN1520190101PF,D,7.431958557271,7.431958557271
2019-05-17,IN1520190101PF,D,7.461570397160,7.461570397160
2019-05-16,IN1520190101PF,D,6.908681839467,6.908681839467
2019-05-15,IN1520190101PF,D,7.354448747420,7.354448747420
2019-05-14,IN1520190101PF,D,6.757566543253,6.757566543253
2019-05-13,IN1520190101PF,D,7.348742849081,7.348742849081
2019-05-10,IN1520190101PF,D,7.130711936726,7.130711936726
2019-05-09,IN1520190101PF,D,6.860068210002,6.860068210002
2019-05-08,IN1520190101PF,D,7.433261761266,7.433261761266
2019-05-07,IN1520190101PF,D,7.283180155569,7.283180155569
2019-05-06,IN1520190101PF,D,6.746375614801,6.746375614801
2019-05-03,IN1520190101PF,D,7.491313794646,7.491313794646
2019-05-02,IN1520190101PF,D,7.373731553751,7.373731553751
2019-04-30,IN1520190101PF,D,6.946054110634,6.946054110634
2019-04-26,IN1520190101PF,D,6.624600092296,6.624600092296
2019-04-25,IN1520190101PF,D,7.259335407183,7.259335407183
2019-04-24,IN1520190101PF,D,6.548247292714,6.548247292714
2019-04-23,IN1520190101PF,D,6.960904099879,6.960904099879
2019-04-22,IN1520190101PF,D,7.482644970817,7.482644970817
2019-04-18,IN1520190101PF,D,6.821401380828,6.821401380828
2019-04-16,IN1520190101PF,D,7.261514345223,7.261514345223
2019-04-15,IN1520190101PF,D,6.755330601305,6.755330601305
2019-04-12,IN1520190101PF,D,7.433999886793,7.433999886793
2019-04-11,IN1520190101PF,D,7.139149233162,7.139149233162
2019-04-10,IN1520190101PF,D,7.232251982286,7.232251982286
2019-04-09,IN1520190101PF,D,7.364693307778,7.364693307778
2019-04-08,IN1520190101PF,D,6.932535542569,6.932535542569
2019-04-05,IN1520190101PF,D,6.764342494165,6.764342494165
2019-04-04,IN1520190101PF,D,6.973085383823,6.973085383823
2019-04-03,IN1520190101PF,D,6.591883812241,6.591883812241
2019-04-02,IN1520190101PF,D,7.388841919919,7.388841919919
2019-04-01,IN1520190101PF,D,7.377256834681,7.377256834681
2019-03-28,IN1520190101PF,D,6.654806229794,6.654806229794
2019-03-27,IN1520190101PF,D,6.703509813909,6.703509813909
2019-03-26,IN1520190101PF,D,7.014357946195,7.014357946195
2019-03-25,IN1520190101PF,D,7.416717532522,7.416717532522
2019-03-22,IN1520190101PF,D,7.312269073553,7.312269073553
2019-03-20,IN1520190101PF,D,7.385860125712,7.385860125712
2019-03-19,IN1520190101PF,D,7.308643486666,7.308643486666
2019-03-18,IN1520190101PF,D,6.977960411399,6.977960411399
2019-03-15,IN1520190101PF,D,6.572058772158,6.572058772158
2019-03-14,IN1520190101PF,D,7.086461935303,7.086461935303
2019-03-13,IN1520190101PF,D,6.833980378956,6.833980378956
2019-03-12,IN1520190101PF,D,7.484842894425,7.484842894425
2019-03-11,IN1520190101PF,D,6.886272756736,6.886272756736
2019-03-08,IN1520190101PF,D,6.623751110455,6.623751110455
2019-03-07,IN1520190101PF,D,7.262930724425,7.262930724425
2019-03-06,IN1520190101PF,D,6.973254396869,6.973254396869
2019-03-05,IN1520190101PF,D,6.546210182391,6.546210182391
2019-03-01,IN1520190101PF,D,6.524134892122,6.524134892122
2019-02-28,IN1520190101PF,D,6.587207906532,6.587207906532
2019-02-27,IN1520190101PF,D,7.127865166685,7.127865166685
2019-02-26,IN1520190101PF,D,7.210729844818,7.210729844818
2019-02-25,IN1520190101PF,D,6.870583532252,6.870583532252
2019-02-22,IN1520190101PF,D,6.673116613847,6.673116613847
2019-02-21,IN1520190101PF,D,6.617051418002,6.617051418002
2019-02-20,IN1520190101PF,D,6.672096353059,6.672096353059
2019-02-19,IN1520190101PF,D,7.205426063738,7.205426063738
2019-02-18,IN1520190101PF,D,7.172008158856,7.172008158856
2019-02-15,IN1520190101PF,D,6.741934660886,6.741934660886
2019-02-14,IN1520190101PF,D,6.540688122475,6.540688122475
2019-02-12,IN1520190101PF,D,7.235560216744,7.235560216744
2019-02-11,IN1520190101PF,D,6.879189311627,6.879189311627
2019-02-08,IN1520190101PF,D,7.326079148951,7.326079148951
2019-02-07,IN1520190101PF,D,7.121421633569,7.121421633569
2019-02-06,IN1520190101PF,D,6.803444683708,6.803444683708
2019-02-05,IN1520190101PF,D,7.354493199505,7.354493199505
2019-02-04,IN1520190101PF,D,7.199498113385,7.199498113385
2019-02-01,IN1520190101PF,D,7.266572112246,7.266572112246
2019-01-31,IN1520190101PF,D,7.320760019502,7.320760019502
2019-01-30,IN1520190101PF,D,6.619106382212,6.619106382212
2019-01-29,IN1520190101PF,D,6.541165193642,6.541165193642
2019-01-28,IN1520190101PF,D,7.299966672081,7.299966672081
2019-01-25,IN1520190101PF,D,7.187679353494,7.187679353494
2019-01-24,IN1520190101PF,D,6.913387732385,6.913387732385
2019-01-23,IN1520190101PF,D,7.009201827621,7.009201827621
2019-01-22,IN1520190101PF,D,6.969129126809,6.969129126809
2019-01-21,IN1520190101PF,D,6.723833226741,6.723833226741
2019-01-18,IN1520190101PF,D,7.036342603853,7.036342603853
2019-01-17,IN1520190101PF,D,6.988801297501,6.988801297501
2019-01-16,IN1520190101PF,D,6.850187387173,6.850187387173
2019-01-15,IN1520190101PF,D,6.895926225794,6.895926225794
2019-01-14,IN1520190101PF,D,6.872842988491,6.872842988491
2019-01-11,IN1520190101PF,D,6.771054434174,6.771054434174
2019-01-10,IN1520190101PF,D,7.363903094836,7.363903094836
2019-01-09,IN1520190101PF,D,7.144277585727,7.144277585727
2019-01-08,IN1520190101PF,D,6.760292548755,6.760292548755
2019-01-07,IN1520190101PF,D,7.271188867629,7.271188867629
2019-01-04,IN1520190101PF,D,7.189944869247,7.189944869247
2019-01-03,IN1520190101PF,D,6.620098483397,6.620098483397
2019-01-02,IN1520190101PF,D,6.911964426307,6.911964426307
2019-01-01,IN1520190101PF,D,7.167105799751,7.167105799751
2018-12-31,IN1520190101PF,D,7.367560787506,7.367560787506
2018-12-28,IN1520190101PF,D,7.315724475381,7.315724475381
2018-12-27,IN1520190101PF,D,6.709526443219,6.709526443219
2018-12-26,IN1520190101PF,D,7.026887447115,7.026887447115
2018-12-24,IN1520190101PF,D,6.887467016556,6.887467016556
2018-12-21,IN1520190101PF,D,7.388614690529,7.388614690529
2018-12-20,IN1520190101PF,D,7.338407499396,7.338407499396
2018-12-19,IN1520190101PF,D,6.958723786996,6.958723786996
2019-12-31,IN1520190101RPF,D,7.020665529353,7.020665529353
2019-12-30,IN1520190101RPF,D,7.029897224266,7.029897224266
2019-12-27,IN1520190101RPF,D,7.109844598951,7.109844598951
2019-12-26,IN1520190101RPF,D,6.590171091887,6.590171091887
2019-12-24,IN1520190101RPF,D,7.241107803978,7.241107803978
2019-12-23,IN1520190101RPF,D,7.350870093075,7.350870093075
2019-12-20,IN1520190101RPF,D,6.854292520035,6.854292520035
2019-12-19,IN1520190101RPF,D,6.756013662525,6.756013662525
2019-12-18,IN1520190101RPF,D,6.914601558485,6.914601558485
2019-12-17,IN1520190101RPF,D,7.178586658336,7.178586658336
2019-12-16,IN1520190101RPF,D,6.805419437615,6.805419437615
2019-12-13,IN1520190101RPF,D,7.480020510356,7.480020510356
2019-12-12,IN1520190101RPF,D,7.207407159744,7.207407159744
2019-12-11,IN1520190101RPF,D,6.903766260184,6.903766260184
2019-12-10,IN1520190101RPF,D,7.425841584410,7.425841584410
2019-12-09,IN1520190101RPF,D,6.603750237109,6.603750237109
2019-12-06,IN1520190101RPF,D,7.325560741727,7.325560741727
2019-12-05,IN1520190101RPF,D,6.875263431553,6.875263431553
2019-12-04,IN1520190101RPF,D,6.635115742613,6.635115742613
2019-12-03,IN1520190101RPF,D,6.525561371422,6.525561371422
2019-12-02,IN1520190101RPF,D,7.133838588694,7.133838588694
2019-11-29,IN1520190101RPF,D,7.495279116695,7.495279116695
2019-11-28,IN1520190101RPF,D,7.281220690916,7.281220690916
2019-11-27,IN1520190101RPF,D,6.718982175357,6.718982175357
2019-11-26,IN1520190101RPF,D,7.045345946977,7.045345946977
2019-11-25,IN1520190101RPF,D,7.265956485944,7.265956485944
2019-11-22,IN1520190101RPF,D,7.2043351351,7.2043351351
2019-11-21,IN1520190101RPF,D,6.647013069320,6.647013069320
2019-11-20,IN1520190101RPF,D,6.896279691652,6.896279691652
2019-11-19,IN1520190101RPF,D,7.169441585413,7.169441585413
2019-11-18,IN1520190101RPF,D,7.344585317463,7.344585317463
2019-11-15,IN1520190101RPF,D,6.590469225457,6.590469225457
2019-11-14,IN1520190101RPF,D,7.042348728623,7.042348728623
2019-11-13,IN1520190101RPF,D,7.458898547234,7.458898547234
2019-11-11,IN1520190101RPF,D,7.469425127911,7.469425127911
2019-11-08,IN1520190101RPF,D,7.155935714407,7.155935714407
2019-11-07,IN1520190101RPF,D,7.205460800051,7.205460800051
2019-11-06,IN1520190101RPF,D,6.528342621978,6.528342621978
2019-11-05,IN1520190101RPF,D,6.568637801713,6.568637801713
2019-11-04,IN1520190101RPF,D,7.368947334666,7.368947334666
2019-11-01,IN1520190101RPF,D,7.106982848158,7.106982848158
2019-10-31,IN1520190101RPF,D,6.916689367875,6.916689367875
2019-10-30,IN1520190101RPF,D,7.332625648935,7.332625648935
2019-10-29,IN1520190101RPF,D,7.410519320474,7.410519320474
2019-10-28,IN1520190101RPF,D,7.179530173208,7.179530173208
2019-10-25,IN1520190101RPF,D,6.786242201036,6.786242201036
2019-10-24,IN1520190101RPF,D,6.867613482583,6.867613482583
2019-10-23,IN1520190101RPF,D,6.804315945780,6.804315945780
2019-10-22,IN1520190101RPF,D,6.859632576762,6.859632576762
2019-10-18,IN1520190101RPF,D,7.4968201239,7.4968201239
2019-10-17,IN1520190101RPF,D,7.418641174846,7.418641174846
2019-10-16,IN1520190101RPF,D,6.980658904158,6.980658904158
2019-10-15,IN1520190101RPF,D,6.691264865767,6.691264865767
2019-10-14,IN1520190101RPF,D,6.675290813978,6.675290813978
2019-10-11,IN1520190101RPF,D,6.754309454639,6.754309454639
2019-10-10,IN1520190101RPF,D,7.332148941484,7.332148941484
2019-10-09,IN1520190101RPF,D,6.783836211996,6.783836211996
2019-10-07,IN1520190101RPF,D,6.779673686164,6.779673686164
2019-10-04,IN1520190101RPF,D,7.445986197925,7.445986197925
2019-10-03,IN1520190101RPF,D,6.799852058598,6.799852058598
2019-10-01,IN1520190101RPF,D,6.842457842865,6.842457842865
2019-09-30,IN1520190101RPF,D,7.392118098253,7.392118098253
2019-09-27,IN1520190101RPF,D,6.592843220292,6.592843220292
2019-09-26,IN1520190101RPF,D,7.004282191277,7.004282191277
2019-09-25,IN1520190101RPF,D,6.711527904296,6.711527904296
2019-09-24,IN1520190101RPF,D,6.886840086244,6.886840086244
2019-09-23,IN1520190101RPF,D,7.360535841856,7.360535841856
2019-09-20,IN1520190101RPF,D,6.683499754782,6.683499754782
2019-09-19,IN1520190101RPF,D,6.980971592412,6.980971592412
2019-09-18,IN1520190101RPF,D,6.688402025145,6.688402025145
2019-09-17,IN1520190101RPF,D,7.4402065782,7.4402065782
2019-09-16,IN1520190101RPF,D,6.507280787527,6.507280787527
2019-09-13,IN1520190101RPF,D,6.897438940827,6.897438940827
2019-09-12,IN1520190101RPF,D,6.756116345257,6.756116345257
2019-09-11,IN1520190101RPF,D,6.775930269225,6.775930269225
2019-09-09,IN1520190101RPF,D,7.293014878369,7.293014878369
2019-09-06,IN1520190101RPF,D,6.750167468233,6.750167468233
2019-09-05,IN1520190101RPF,D,7.071685572503,7.071685572503
2019-09-04,IN1520190101RPF,D,7.016252638937,7.016252638937
2019-09-03,IN1520190101RPF,D,7.466737060880,7.466737060880
2019-08-30,IN1520190101RPF,D,6.826789061850,6.826789061850
2019-08-29,IN1520190101RPF,D,6.771444767958,6.771444767958
2019-08-28,IN1520190101RPF,D,7.432798937607,7.432798937607
2019-08-27,IN1520190101RPF,D,6.553915137182,6.553915137182
2019-08-26,IN1520190101RPF,D,7.372928877772,7.372928877772
2019-08-23,IN1520190101RPF,D,7.389121429352,7.389121429352
2019-08-22,IN1520190101RPF,D,6.909238036592,6.909238036592
2019-08-21,IN1520190101RPF,D,7.422021444052,7.422021444052
2019-08-20,IN1520190101RPF,D,7.337947425547,7.337947425547
2019-08-19,IN1520190101RPF,D,7.049489868117,7.049489868117
2019-08-16,IN1520190101RPF,D,7.319523150422,7.319523150422
2019-08-14,IN1520190101RPF,D,6.980822692130,6.980822692130
2019-08-13,IN1520190101RPF,D,7.234829654353,7.234829654353
2019-08-09,IN1520190101RPF,D,7.437700468010,7.437700468010
2019-08-08,IN1520190101RPF,D,7.194933335840,7.194933335840
2019-08-07,IN1520190101RPF,D,6.632658248020,6.632658248020
2019-08-06,IN1520190101RPF,D,7.009478205588,7.009478205588
2019-08-05,IN1520190101RPF,D,7.483237154817,7.483237154817
2019-08-02,IN1520190101RPF,D,7.457464566984,7.457464566984
2019-08-01,IN1520190101RPF,D,6.799026794630,6.799026794630
2019-07-31,IN1520190101RPF,D,6.902306711623,6.902306711623
